,brand,model,biz30day,total_sold_price,submarket,target_score,sku
180,bear/小熊,LLJ-B12A1,108.0,32152.0,"{'4': '婴儿辅食', '6': '智能'}","{'质量': {'质量': 3.0, '玻璃': 3.0, '底座': -1.0, '实物': 1.0, '声音': 8.0, '不锈钢': 1.0}, '款式': {'塑料': -1.0, '大小': 1.0, '按键': 1.0, '颜值': 0.0}, '功能': {'榨汁机': 1.0, '粉碎机': 1.0}, '服务': {'服务态度': 4.0, '包装': 3.0, '态度': -1.0}}","{'书名': 'Bear/小熊 LLJ-B12A1料理机多功能家用电动 研磨绞肉豆浆搅拌', '颜色分类': '褐色', '产品功能': '婴儿辅食、面膜、冰沙、豆浆 榨汁 干磨 搅拌 制奶昔 混合 绞肉', '适用人数': '1-5人'}"
181,bear/小熊,LLJ-B12K1,460.0,63807.0,{'4': '婴儿辅食'},"{'质量': {'使用寿命': 1.0, '挺好': 3.0, '质量': 35.0, '声音': 26.0, '噪音': 6.0, '开关': -1.0, '气味': -1.0, '噪声': 2.0, '罐子': 1.0, '滤网': -1.0, '塑料味': -1.0, '刀头': -1.0}, '款式': {'颜值': 0.0, '外形': 1.0, '够大': 1.0, '美观大方': 1.0, '大小': 1.0}, '功能': {'绞肉': 2.0, '豆浆': -1.0, '榨汁': 3.0, '花生': 1.0, '果汁': 3.0, '绞肉机': 1.0, '苹果': 1.0, '水果': 1.0, '豆渣': 1.0}, '服务': {'包装': 9.0, '态度': 12.0, '客服': 7.0, '方方': 1.0, '果泥': 1.0, '服务态度': 8.0, '外包装': 1.0, '换货': 1.0}, '物流': {'邮政': 1.0}}","{'书名': 'Bear/小熊 LLJ-B12K1 料理机家用辅食豆浆榨果汁多功能搅拌机', '颜色分类': '白色', '产品功能': '婴儿辅食、面膜、豆浆\xa0榨汁\xa0干磨\xa0搅拌\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '1-5人'}"
182,liven/利仁,LLJ-W501,7.0,1393.0,"{'4': '婴儿辅食', '7': '手持', '3': '全自动'}",,"{'书名': '利仁手持搅拌机料理棒多功能绞肉机宝宝辅食料理机 小型家用榨汁', '颜色分类': '黑色', '产品功能': '榨汁\xa0切菜\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0和面\xa0打蛋\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '4-5人'}"
183,凯云,LM-FS501,1.0,139.0,{'4': '婴儿辅食'},,"{'书名': '凯云婴儿辅食机 宝宝多功能蒸煮搅拌一体机 辅食料理机研磨器', '颜色分类': '红色', '产品功能': '榨汁 切菜 绞肉 碎冰 干磨 制奶昔 混合', '适用人数': '5人及以上'}"
184,ladyship/贵夫人,LS-658,2.0,3960.0,{'3': '全自动'},"{'质量': {'质量': 10.0, '实物': 1.0, '声音': 1.0, '扭力': 1.0, '噪声': 1.0}, '款式': {'款式': 1.0}, '功能': {'果汁': 3.0, '出汁': 2.0, '很给力': 2.0, '梨汁': 1.0, '转速': 1.0, '榨汁': 1.0}, '服务': {'包装': 5.0, '态度': 4.0, '客服': 5.0, '赠品': 3.0, '包裹': 1.0, '实体店': 1.0, '服务态度': 1.0, '好评': 1.0}, '物流': {}}","{'书名': 'LADYSHIP/贵夫人 LS-658破壁机加热家用全自动料理机多功能搅拌机', '颜色分类': '红色', '产品功能': '萃取，破壁\xa0榨汁\xa0切菜\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0混合', '适用人数': '4-5人'}"
185,隆粤,LY-350,3.0,1197.0,"{'4': '婴儿辅食', '3': '全自动'}","{'质量': {'质量': 1.0}, '功能': {'豆浆': 1.0, '蔬菜汁': 1.0}}","{'书名': '隆粤LY-350料理破壁机加热家用全自动多功能搅拌豆浆婴儿辅食榨汁', '颜色分类': '玫瑰金', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 制奶昔 绞肉', '适用人数': '4-5人'}"
186,隆粤,LY-389,15.0,5985.0,"{'3': '全自动', '6': '智能'}","{'质量': {'声音': 4.0, '噪音': 2.0, '质量': 2.0}, '功能': {'豆浆': 3.0}, '服务': {'客服': 1.0, '店铺': -1.0}, '物流': {}}","{'书名': '隆粤LY-389智能加热破壁机磨浆机全自动家用现磨无渣豆浆料理机', '颜色分类': '玫瑰金', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 制奶昔 绞肉', '适用人数': '4-5人'}"
187,蒙达,M-06B,342.0,27791.83,"{'7': '手持', '4': '婴儿辅食'}","{'质量': {'质量': 58.0, '声音': 38.0, '噪音': 9.0, '挺好': 21.0, '物件': 1.0, '划痕': 5.0, '发烫': 3.0, '玻璃': 2.0, '实用性': -1.0, '气味': 2.0, '商品': 4.0, '寿命': 1.0, '大碗': 2.0, '很稳': 1.0, '杂音': 1.0, '刀头': 1.0, '好货': 1.0, '滤网': -1.0, '缝隙': -2.0, '塑料味': -1.0, '性能': 1.0}, '款式': {'手感': 0.0, '颜色': -1.0, '黑色': -1.0, '大小': 3.0, '塑料': 1.0, '颜值': 1.0, '外形': 0.0, '样式': 1.0}, '功能': {'打蛋器': -2.0, '芝麻': 0.0, '绞肉': 7.0, '速度快': 2.0, '功率': 9.0, '菜汁': 1.0, '棒子': 1.0, '辅食': 5.0, '水果': 0.0, '碎肉': 1.0, '胡萝卜': 1.0, '菜泥': 1.0, '菜叶': 1.0, '梨汁': 1.0, '果汁': 4.0, '榨汁': 2.0, '胡萝卜汁': 1.0, '转速': 3.0, '效率': 0.0, '食物': 2.0, '蔬菜水果': 1.0, '苹果泥': 2.0, '用途': 2.0, '很给力': 1.0, '肉丸': 1.0, '省时省力': 1.0, '蔬菜泥': 2.0, '渣渣': -1.0, '苹果': 2.0, '功能性': -1.0, '搅碎': 1.0, '西瓜汁': 1.0, '红豆沙': 1.0, '土豆泥': 1.0, '桃泥': 1.0, '稀饭': 1.0, '米粉': 1.0, '梨子': 1.0, '榨汁机': -1.0, '不方便': 1.0, '蔬菜': 1.0, '香蕉': 1.0, '糊状': -1.0, '橙汁': 1.0, '一段时间': 1.0}, '服务': {'服务态度': 19.0, '态度': 9.0, '包装': 22.0, '卖家': 7.0, '果泥': 5.0, '好评': 17.0, '客服': 11.0, '买家': 1.0, '店家': 3.0, '说明书': 1.0, '信誉': 1.0, '售后服务': 1.0}, '物流': {'邮政': -1.0, '宅急送': -1.0, '小哥': 1.0, '物流配送': -1.0}}","{'书名': '蒙达 M-06B婴儿宝宝辅食搅拌料理棒手持绞肉家用多功能电动料理机', '颜色分类': '黑色', '产品功能': '榨汁\xa0切菜\xa0绞肉\xa0碎冰\xa0搅拌\xa0和面\xa0制奶昔\xa0混合\xa0绞肉\xa0切丝 切片', '适用人数': '5人及以上'}"
188,蒙达,M-08,1763.0,245297.0,"{'4': '婴儿辅食', '7': '手持'}","{'质量': {'声音': 7.0, '质量': 37.0, '好货': 1.0, '盖子': -1.0, '挺好': 2.0, '噪音': -1.0, '颗粒状': 1.0, '刀头': 1.0, '刀子': 1.0, '商品': 2.0, '实物': 1.0, '不锈钢': 1.0}, '款式': {'旧款': -1.0, '手感': 5.0, '机身': 1.0, '分量': -1.0, '升级版': 1.0, '神器': 1.0, '按键': 1.0, '外观美': 1.0}, '功能': {'功率': 1.0, '打蛋': 3.0, '西瓜汁': 1.0, '肉末': 1.0, '打蛋器': 2.0, '土豆泥': 2.0, '果粒': 0.0, '蒜泥': 1.0, '苹果泥': 4.0, '速度快': 1.0, '榨汁机': -1.0, '榨汁': 3.0, '用途': 1.0, '辅食': 6.0, '核桃': 0.0, '果汁': 1.0, '绞肉': 3.0, '肉丸': 1.0, '数字': 1.0, '蘑菇': 0.0, '果汁机': 1.0, '米糊': -1.0, '果酱': 1.0, '肉馅': 1.0, '饺子馅': -1.0, '刀锋': 1.0, '胡萝卜': 1.0, '碎肉': 1.0, '食物': -1.0, '芒果': 1.0, '苹果': 1.0}, '服务': {'包装': 12.0, '好评': 6.0, '果泥': 5.0, '卖家': 3.0, '赠品': 4.0, '售后服务': 1.0, '服务态度': 9.0, '客服': 11.0, '态度': 6.0, '店家': 1.0}, '物流': {'顺丰': 1.0}}","{'书名': '蒙达 M-08料理机多功能绞肉器家用电动榨汁搅拌机婴儿辅食料理棒', '颜色分类': '黑色', '产品功能': '榨汁\xa0切菜\xa0绞肉\xa0碎冰\xa0搅拌\xa0和面\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '5人及以上'}"
189,bamix,M200,41.0,73444.0,"{'7': '手持', '4': '婴儿辅食'}","{'质量': {'质量': 1.0}, '服务': {'包装': 1.0}}","{'书名': '德国原装博美滋 Bamix M200 食品厨房料理机辅食机 均质机', '颜色分类': '红色', '产品功能': '绞肉 搅拌 和面 打蛋 制奶昔 混合 绞肉', '适用人数': '5人及以上'}"
190,家润美,M300,2.0,476.0,"{'4': '婴儿辅食', '2': '大容量'}",,"{'书名': '多功能家用破壁料理机榨汁干磨豆浆食物粉碎机搅拌冰沙奶昔商用', '颜色分类': '白色 红色', '产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 和面 打蛋 制奶昔 混合 绞肉 切丝 切片', '适用人数': '4-5人'}"
191,韩伟,M350,864.0,153792.0,"{'4': '婴儿辅食', '2': '大容量', '3': '全自动'}","{'质量': {'声音': 138.0, '质量': 249.0, '挺好': 49.0, '噪音': 25.0, '塑料味': -2.0, '声响': 1.0, '回头客': 1.0, '刀头': -1.0, '太完美': 1.0, '开关': 2.0, '杂音': 1.0, '噪声': 4.0, '马力足': 1.0, '马力大': 1.0, '性能': 0.0, '马力太': 1.0, '商品': 2.0, '使用寿命': 1.0, '底座': 2.0, '漏斗': -1.0, '试一下': 1.0, '玻璃': 1.0, '实物': 2.0, '用料': 3.0, '盖子': 4.0, '冲击力': 1.0, '把手': 1.0, '操音': 1.0, '烂烂': -1.0, '级别': 1.0, '异味': -1.0, '扣眼': 2.0, '燥音': 1.0, '好货': -1.0, '大气质量': 1.0}, '款式': {'款式': 4.0, '外型': 1.0, '大小': 4.0, '塑料': 2.0, '档位': 1.0, '外形': 4.0, '很漂亮': 2.0, '产品设计': 1.0, '容量大': 3.0, '显示屏': 1.0, '够大': 1.0, '颜色': 2.0, '外表': 2.0, '金色': 1.0, '分量': -2.0, '外观设计': 1.0, '体积': 1.0, '美观大方': 1.0, '容积': 1.0}, '功能': {'转速': 6.0, '苹果汁': 3.0, '果汁': 21.0, '豆浆': 65.0, '榨汁机': 15.0, '苹果': 5.0, '榨汁': 14.0, '功率': 16.0, '石榴汁': -1.0, '很给力': 3.0, '鲜果汁': 1.0, '果蔬汁': 1.0, '早饭': 1.0, '果汁机': 2.0, '水果': 2.0, '南瓜': 1.0, '省时省力': 1.0, '西瓜汁': 3.0, '豆子': 2.0, '早餐': 1.0, '玉米糊': 1.0, '棒子': 1.0, '绞肉': 2.0, '速度快': 2.0, '用途': -1.0, '胡萝卜汁': 1.0, '水果汁': 3.0, '效率': 1.0, '花生奶': 1.0, '桃泥': 1.0, '香蕉': 0.0, '减肥餐': 1.0, '肉馅': 1.0, '枣泥': 1.0, '渣渣': -1.0, '粉末': 1.0, '梨汁': 1.0, '黑芝麻': 0.0, '酥油茶': 1.0, '西瓜': 1.0, '效率高': -1.0}, '服务': {'客服': 22.0, '包装': 60.0, '好评': 60.0, '服务态度': 47.0, '态度': 30.0, '卖家': 24.0, '售后服务': 1.0, '店家': 4.0, '实体店': 1.0, '天猫': 1.0, '赠品': 2.0, '说明书': 1.0, '产品包装': -1.0, '热情周到': 1.0, '差评': -2.0, '亲们': 4.0, '店主人': 1.0, '信誉': -1.0, '果果': -1.0, '换货': -1.0, '外包装': 1.0, '五星': -1.0, '买家': 1.0, '箱子': -1.0, '有问必答': 1.0}, '物流': {'物料': 1.0, '运费': 0.0, '德邦物流': 1.0, '派件员': 1.0}}","{'书名': '韩伟 M350破壁料理机榨果汁多功能全自动商用不加热养生家用豆浆', '颜色分类': '红色', '产品功能': '榨汁\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0混合', '适用人数': '4-5人'}"
192,hap/韩派,M400,3.0,1104.0,{'2': '大容量'},,"{'书名': '大容量破壁机料理机多功能商用自动磨豆浆无渣榨果汁碎冰机早餐店', '颜色分类': '香槟金', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 和面 打蛋 制奶昔 混合 绞肉', '适用人数': '5人及以上'}"
193,韩伟,M730,2.0,998.0,"{'6': '智能', '3': '全自动'}",,"{'书名': '韩伟 M730破壁料理机家用多功能加热全自动智能触控豆浆果汁浓汤', '颜色分类': '红色', '产品功能': '豆浆\xa0榨汁\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0打蛋\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '1-6人'}"
194,韩伟,M760,9.0,4309.0,"{'4': '婴儿辅食', '6': '智能', '3': '全自动'}","{'质量': {'质量': 1.0, '声音': 2.0, '电钻': -1.0}, '功能': {'转速': -1.0}, '服务': {'客服': 1.0}, '物流': {}}","{'书名': '韩伟 M760破壁机加热家用全自动豆浆辅食智能养生机多功能料理机', '颜色分类': '咖啡色', '产品功能': '汤羹\xa0榨汁\xa0碎冰\xa0干磨\xa0搅拌\xa0制奶昔\xa0绞肉', '适用人数': '5人及以上'}"
195,韩伟,M780,6.0,2394.0,"{'4': '婴儿辅食', '3': '全自动'}","{'质量': {'质量': 1.0, '声音': 1.0}, '物流': {'派件员': 1.0}}","{'书名': '韩伟 M780破壁机加热家用全自动豆浆辅食机搅拌机榨汁破壁养生机', '颜色分类': '香槟金', '产品功能': '鱼汤\xa0榨汁\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '5人及以上'}"
196,嘉和,MB-1001,3144.0,260323.2,"{'4': '婴儿辅食', '5': '小容量'}","{'质量': {'声音': 67.0, '挺好': 35.0, '噪音': 13.0, '质量': 150.0, '底座': 0.0, '寿命': 2.0, '刀头': 1.0, '料子': 1.0, '实用性': 3.0, '开关': 1.0, '工艺': 1.0, '坏掉': 1.0, '商品': 2.0, '胶圈': -1.0, '塑料味': -1.0, '噪声': 1.0, '物美': 3.0, '汤也': 1.0, '用料': 2.0, '电源线': 1.0, '宝物': 0.0, '性能': 1.0, '盖子': 1.0, '马力足': 1.0, '粗细': 1.0, '朋友们': -1.0, '实物': 1.0, '气味': 1.0}, '款式': {'外形': 3.0, '颜色': 15.0, '分量': 3.0, '机身': -2.0, '升级版': 3.0, '很漂亮': 2.0, '外观上': 2.0, '颜值': 2.0, '大小': 3.0, '体积': 5.0, '按键': -1.0, '容量大': 1.0, '手感': 1.0, '黑色': 0.0, '红色': 1.0}, '功能': {'红豆': 0.0, '榨汁': 23.0, '肉馅': 5.0, '豆浆': 4.0, '虾皮': 1.0, '梨汁': 4.0, '果汁': 29.0, '榨汁机': 17.0, '绞肉': 10.0, '芝麻': 0.0, '辅食': 6.0, '转速': 2.0, '很给力': 2.0, '橙汁': 0.0, '苹果': 4.0, '苹果汁': 4.0, '蔬菜汁': 2.0, '核桃': 0.0, '功率': 4.0, '花生豆': 0.0, '红薯': 1.0, '木薯': 0.0, '过滤网': 1.0, '肉肉': 1.0, '省时省力': 2.0, '干辣椒': 1.0, '粉碎机': 1.0, '研磨机': 0.0, '米粉': 1.0, '橙子': 1.0, '辣椒面': 1.0, '亚麻籽': 0.0, '果汁机': 2.0, '草莓汁': 1.0, '胡萝卜汁': 1.0, '效率': 1.0, '黑芝麻': 0.0, '蔬菜泥': 1.0, '番茄汁': 1.0, '速度快': 4.0, '芹菜汁': -1.0, '花生酱': 1.0, '草莓': 1.0, '橘子': 1.0, '用途': 2.0, '西瓜汁': 3.0, '一举多得': 0.0, '水果': 2.0, '苹果泥': 1.0, '薏仁粉': 1.0, '水果汁': 1.0, '水温': -1.0, '滤渣': 1.0, '便利性': 0.0, '小米': 1.0, '零食': 1.0, '肉松': 1.0, '鸡肉': 0.0, '渣渣': 1.0, '搅碎': 1.0, '食物': 2.0, '药粉': 1.0, '糖粉': 1.0, '食材': 1.0, '花生': 1.0, '玉米粉': 1.0, '米糊': 1.0, '黄瓜': 1.0}, '服务': {'好评': 16.0, '包装': 25.0, '服务态度': 45.0, '卖家': 20.0, '客服': 23.0, '态度': 51.0, '果泥': 6.0, '售后服务': 2.0, '虾米': 0.0, '说明书': 1.0, '店主': 1.0, '亲们': 1.0, '赠品': 1.0, '淘宝': 2.0, '外包装': -1.0, '箱子': -1.0, '包装盒': -2.0, '包裹': 1.0, '客户': 2.0}, '物流': {'邮政': 1.0}}","{'书名': '料理机家用小型迷你宝宝婴儿辅食机豆浆研磨电动绞肉多功能搅拌机', '颜色分类': '红色', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 绞肉', '适用人数': '1-3人'}"
197,水花,MB-1001,3154.0,265327.19,"{'5': '小容量', '4': '婴儿辅食'}","{'质量': {'声音': 33.0, '开关': 0.0, '挺好': 33.0, '质量': 85.0, '噪音': -1.0, '底座': 0.0, '噪声': 2.0, '燥音': 1.0, '使用寿命': 1.0, '安全系数': 1.0, '稳定性': 1.0, '实用性': 0.0, '试一下': 1.0, '盖子': -1.0, '性能': 1.0, '岁数': 1.0, '气味': 1.0, '电线': 1.0, '经典': 2.0, '挺棒': 1.0, '滤网': 1.0, '用料': 1.0}, '款式': {'很漂亮': 4.0, '外型': 1.0, '大小': 5.0, '款式': 4.0, '颜值': 2.0, '颜色': 8.0, '分量': 1.0, '色差': 1.0, '塑料': 1.0, '机身': 1.0, '外形': 1.0}, '功能': {'核桃': 0.0, '苹果': 3.0, '两用': 2.0, '过滤网': -1.0, '辅食': 5.0, '豆浆': 1.0, '果汁': 7.0, '榨汁机': 5.0, '红豆': 1.0, '榨汁': 5.0, '芝麻': 0.0, '肉馅': 2.0, '虾皮': 0.0, '辣椒面': 3.0, '花生': 1.0, '粉末': 2.0, '冰糖': 1.0, '米粉': 2.0, '水果': 3.0, '豆渣': 1.0, '绞肉机': 1.0, '食物': 3.0, '苹果泥': 4.0, '花椒': 1.0, '苹果汁': 3.0, '绞肉': 9.0, '速度快': 1.0, '味道香': 0.0, '转速': 2.0, '很给力': 1.0, '粉碎机': 1.0, '用途': 0.0, '机械': 1.0, '双刀': 1.0, '黑芝麻': 1.0, '粉沫': 1.0, '火龙果': 1.0, '南瓜': 1.0, '花生酱': -1.0, '漏勺': 1.0, '燕麦': -1.0, '橘子汁': 1.0, '效率': 1.0, '水果汁': 1.0, '核桃油': 1.0, '果子': 1.0, '孜然粉': 1.0, '绿豆粉': 1.0, '木瓜牛奶': 1.0}, '服务': {'实体店': 1.0, '态度': 38.0, '包装': 34.0, '淘宝': 1.0, '店家': 3.0, '卖家': 6.0, '盒子': 1.0, '客户': 1.0, '好评': 4.0, '果泥': 4.0, '服务态度': 24.0, '客服': 17.0, '五星': 2.0, '说明书': 4.0, '售后服务': 1.0, '包装盒': 1.0, '外包装': -1.0, '差评': -1.0, '箱子': 1.0, '店主人': 1.0, '赠品': 1.0, '信用': -1.0}, '物流': {'物流配送': 1.0, '小哥': 1.0}}","{'书名': '料理机家用小型迷你宝宝婴儿辅食机豆浆研磨电动绞肉多功能搅拌机', '颜色分类': '灰色', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 和面 制奶昔 绞肉', '适用人数': '1-3人'}"
198,扬子,MB-1201J2,221.0,17459.0,"{'4': '婴儿辅食', '5': '小容量', '3': '全自动'}","{'质量': {'质量': 1.0, '燥音': 1.0, '噪音': -1.0, '声音': 4.0, '气味': -1.0}, '款式': {}, '功能': {'米糊': 1.0, '刀座': 0.0, '鸡肉': 0.0}, '服务': {'服务态度': 2.0, '卖家': 1.0}, '物流': {}}","{'书名': '扬子家用多功能料理机全自动小型研磨器迷你电动婴儿辅食机搅拌机', '颜色分类': '黑色', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 打蛋 制奶昔 绞肉', '适用人数': '1-3人'}"
199,水花,MB-1301K13,218.0,25898.4,"{'5': '小容量', '4': '婴儿辅食'}","{'质量': {'质量': 1.0, '噪音': 1.0, '盖子': 1.0}, '款式': {'美观大方': 1.0, '颜色': 1.0}, '功能': {'榨汁机': 1.0, '速度快': 1.0, '过滤网': 1.0, '榨汁': 1.0, '苹果汁': 1.0, '绞肉': 1.0}, '服务': {'客服': 2.0, '店家': 1.0, '服务态度': 1.0, '态度': 1.0}, '物流': {}}","{'书名': '料理机多功能家用研磨粉碎果汁豆浆搅拌绞肉机磨粉宝宝婴儿辅食机', '颜色分类': '灰色', '产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 和面 打蛋 制奶昔 混合 绞肉', '适用人数': '5人及以上'}"
200,安纬特,MB1001,130.0,9084.0,"{'5': '小容量', '4': '婴儿辅食'}",,"{'书名': 'AWT/安纬特 料理机 多功能厨房搅拌机榨汁绞肉机婴儿辅食料理机', '颜色分类': '红色', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 打蛋 制奶昔 混合 绞肉', '适用人数': '1-3人'}"
201,安纬特,MB1002,32.0,2208.0,"{'5': '小容量', '4': '婴儿辅食'}",,"{'书名': '欧贝特家用多功能宝宝料理机迷你电动搅拌婴儿辅食机小型榨果汁机', '颜色分类': '红色', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 打蛋 制奶昔 混合', '适用人数': '1-3人'}"
202,fxunshi/华迅仕,MD-8500A,30.0,2970.0,"{'7': '手持', '5': '小容量', '4': '婴儿辅食'}","{'质量': {'声音': 1.0, '质量': 7.0}, '功能': {'肉馅': 1.0, '南瓜': 1.0, '省时省力': 1.0, '西瓜': 0.0, '橙汁': -1.0, '榨汁机': 1.0}, '服务': {'店家': 1.0, '发票': 0.0, '卖家': 1.0, '服务态度': 1.0}, '物流': {'邮政': -1.0}}","{'书名': 'Fxunshi/华迅仕 MD-8500A料理棒婴儿辅食手持多功能家用小型电动', '颜色分类': '黑色', '产品功能': '榨汁\xa0切菜\xa0绞肉\xa0干磨\xa0搅拌\xa0和面\xa0打蛋', '适用人数': '5人及以上'}"
203,bosch/博世,MFZ4050,4.0,960.0,{'7': '手持'},,"{'书名': '德国博世Bosch 手持料理机 搅拌机配件MFZ4050 研磨杯搅拌杯', '颜色分类': '紫色', '产品功能': '混合', '适用人数': '1-3人'}"
204,robot-coupe/罗伯特.库伯,MICROMIX,19.0,40232.5,{'5': '小容量'},,"{'书名': 'Robot-coupe均质机MICROMIX迷你手提式搅拌机料理机法国原装进口', '颜色分类': '红色', '产品功能': '榨汁 绞肉 搅拌 制奶昔 混合', '适用人数': '1-3人'}"
205,mekka/麦嘉,MJ2050,232.0,55216.0,"{'4': '婴儿辅食', '5': '小容量', '7': '手持'}","{'质量': {'质量': 8.0, '声音': 1.0, '使用寿命': 1.0}, '款式': {'按键': -1.0, '手感': 2.0}, '功能': {'辅食': 2.0, '苹果泥': 2.0, '绞肉': 2.0, '功能性': 1.0, '蔬菜汁': 1.0, '实用功能': 1.0, '胡萝卜': -1.0, '土豆泥': 1.0}, '服务': {'包装': 6.0, '服务态度': 2.0, '态度': 4.0, '客服': 3.0, '有问必答': 1.0}, '物流': {}}","{'书名': 'MEKKA/麦嘉MJ2050 木纹 手持搅拌料理棒婴儿辅食机破壁宝宝小容量', '颜色分类': '红色', '产品功能': '榨汁 切菜 绞肉 碎冰 搅拌 打蛋 制奶昔 混合 绞肉', '适用人数': '5人及以上'}"
206,mekka/麦嘉,MJ2240,1063.0,221104.0,"{'4': '婴儿辅食', '7': '手持'}","{'质量': {'挺好': 14.0, '成品': 1.0, '质量': 42.0, '好评率': 0.0, '声音': 8.0, '不锈钢': -1.0, '噪音': 2.0, '工艺': 1.0, '实物': 1.0, '肚子': 2.0, '打泡': 1.0, '性能': 1.0, '发烫': 1.0, '刀头': 1.0, '异味': -1.0}, '款式': {'手感': 2.0, '样式': 1.0, '高大尚': 1.0, '颜值': 1.0, '神器': 2.0}, '功能': {'用途': 1.0, '香蕉': 2.0, '土豆泥': 7.0, '辅食': 23.0, '蔬菜': 1.0, '食物': 14.0, '苹果泥': 14.0, '绞肉': 3.0, '胡萝卜': 2.0, '很给力': 2.0, '香蕉泥': 3.0, '肉馅': 2.0, '转速': 1.0, '南瓜': 2.0, '果汁': 1.0, '功率': 1.0, '米糊': 4.0, '蔬菜泥': 5.0, '橙子': 1.0, '芝麻': 0.0, '果蔬': 1.0, '效率': 1.0, '肉松': 1.0, '草莓汁': 2.0, '西瓜汁': 1.0, '打蛋器': -1.0, '苹果': 2.0, '木瓜': 1.0, '榨汁': 1.0, '发动机': 0.0, '土豆': 1.0, '紫薯': 1.0, '打鸡蛋': -1.0, '绞碎': 1.0}, '服务': {'包装': 41.0, '态度': 29.0, '卖家': 6.0, '服务态度': 18.0, '客服': 13.0, '好评': 2.0, '果泥': 11.0, '售后服务': 1.0, '赠品': 1.0, '产品包装': 1.0, '店家': 2.0}, '物流': {'物流配送': 1.0, '天天快递': -1.0}}","{'书名': 'MEKKA/麦嘉料理棒搅拌机多功能宝宝婴儿辅食手持电动工具MJ2240', '颜色分类': '红色', '产品功能': '榨汁 绞肉 碎冰 搅拌 打蛋 制奶昔 混合 绞肉 切丝 切片', '适用人数': '5人及以上'}"
207,minimei,MM-201,27.0,2943.0,{'4': '婴儿辅食'},"{'质量': {'质量': 23.0, '挺好': 2.0, '玻璃': 3.0, '实物': 1.0, '塑料杯': 2.0, '声音': -2.0, '刀头': 1.0, '密闭性': 1.0, '用料': 1.0}, '款式': {'颜值': 1.0, '颜色': 7.0, '白色': 2.0, '美观大方': 1.0, '外观设计': 1.0}, '功能': {'榨汁机': 6.0, '榨汁': 6.0, '水果': 1.0, '果汁机': 1.0, '果汁': 3.0, '梨汁': 1.0, '早饭': 1.0, '果肉': 1.0, '橙子': 1.0}, '服务': {'包装': 9.0, '卖家': 5.0, '客服': 2.0, '换货': 1.0, '态度': 3.0, '服务态度': 3.0, '亲们': 1.0, '店主人': 1.0}, '物流': {}}","{'书名': '【天天特价】 便携式多功能搅拌机果汁机奶昔料理机/碎冰婴儿辅食', '颜色分类': '绿色', '产品功能': '榨汁 碎冰 干磨 搅拌 制奶昔 混合', '适用人数': '1-3人'}"
